date,요일,가격,대파거래량,대파_가중_강수량,군산대_s1
2017.8.11,금요일,1414,557008.6,12.67052,0.466666667
2017.8.12,토요일,1476,521875.1,1.36988,0.5
2017.8.14,월요일,1664,638354.5,52.17234,1
2017.8.15,화요일,1885,538306.7,32.32699,-0.0666666667
2017.8.16,수요일,1720,505725.6,5.88185,0.714285714
2017.8.17,목요일,1941,505932.9,4.63903,0.636363636
2017.8.18,금요일,1641,613714.3,6.20257,0.636363636
2017.8.19,토요일,1583,658417.6,5.75286,1
2017.8.21,월요일,1677,584895,30.12736,0.666666667
2017.8.22,화요일,1775,524007,13.51815,0.523809524
2017.8.23,수요일,1642,590502.9,11.03811,0.555555556
2017.8.24,목요일,1624,607897.2,14.2316,0.671641791
2017.8.25,금요일,1663,534763.8,6.6776,0.7
2017.8.26,토요일,1716,562522.4,0,0.428571429
2017.8.28,월요일,1768,727802.5,8.10928,0.666666667
2017.8.29,화요일,1786,720442.9,1.16704,0.212121212
2017.8.30,수요일,1667,690194.1,0.01844,0.35483871
2017.8.31,목요일,1571,720631.6,0,0.652173913
2017.9.1,금요일,1597,658700.7,0.00745,0.333333333
2017.9.2,토요일,1525,652781.2,0,0.6
2017.9.4,월요일,1640,741500.6,0.32103,0.142857143
2017.9.5,화요일,1592,694565.3,2.54263,1
2017.9.6,수요일,1642,648542.7,25.88061,0.8
2017.9.7,목요일,1663,612009.6,2.59407,0.6
2017.9.8,금요일,1522,667665.9,0,0.764705882
2017.9.9,토요일,1456,693129.2,0,NA
2017.9.11,월요일,1649,669374.6,41.13754,1
2017.9.12,화요일,1902,514634.8,0,1
2017.9.13,수요일,1801,689077.8,0,0.785714286
2017.9.14,목요일,1510,746630,0.04059,0.777777778
2017.9.15,금요일,1410,762480.2,0.01182,0.714285714
2017.9.16,토요일,1433,669596.1,0.04636,0.6
2017.9.18,월요일,1478,711018.4,0,0.568627451
2017.9.19,화요일,1441,697313.7,4.36719,0.882352941
2017.9.20,수요일,1306,690947.9,0.2488,0.555555556
2017.9.21,목요일,1478,619075.4,0,0.724137931
2017.9.22,금요일,1477,663350.8,0,0.707317073
2017.9.23,토요일,1449,684846.2,0.01725,0.6
2017.9.25,월요일,1354,850810.4,0,0.647058824
2017.9.26,화요일,1333,856820.7,0.66743,0.703703704
2017.9.27,수요일,1225,796431.1,13.37111,0.483870968
2017.9.28,목요일,1257,649754.6,0.24186,0.58974359
2017.9.29,금요일,1155,736333.5,0,0.571428571
2017.9.30,토요일,1628,706473.7,0,0.4
2017.10.2,월요일,2123,913723.3,12.71696,0.764705882
2017.10.3,화요일,2381,488101.2,1.00773,1
2017.10.7,토요일,1466,208948.9,0.19512,0.666666667
2017.10.9,월요일,1515,959951.3,0,0.538461538
2017.10.10,화요일,1305,774335.7,2.58329,0.774647887
2017.10.11,수요일,1154,737822.7,8.24368,0.80952381
2017.10.12,목요일,1193,599955.8,6.07298,0.915789474
2017.10.13,금요일,1118,626489.9,0.00813,0.7
2017.10.14,토요일,1094,610355.6,0.02583,0.333333333
2017.10.16,월요일,1148,747846.6,0.61254,0.5
2017.10.17,화요일,1083,724108,0,0.612903226
2017.10.18,수요일,1025,692639.2,0.31377,0.447368421
2017.10.19,목요일,1026,639988,0.22436,0.619047619
2017.10.20,금요일,970,634549,0,0.692307692
2017.10.21,토요일,975,572080.3,0,0.333333333
2017.10.23,월요일,1115,646680.5,0,0.481481481
2017.10.24,화요일,1129,648519.1,0.0935,0.473684211
2017.10.25,수요일,1045,661952,0,0.739130435
2017.10.26,목요일,961,632308.4,0,0.545454545
2017.10.27,금요일,907,656379.7,0,0.6
2017.10.28,토요일,914,644949.4,0,-0.5
2017.10.30,월요일,1052,666629.4,0,0.3
2017.10.31,화요일,1052,633925.1,0,0.481481481
2017.11.1,수요일,987,624355.2,0,0.789473684
2017.11.2,목요일,975,614954.4,0.14217,0.428571429
2017.11.3,금요일,957,637958.1,1.89746,0.6
2017.11.4,토요일,933,600071.4,2.15646,1
2017.11.6,월요일,964,717607,0,0.6
2017.11.7,화요일,956,665547.3,0.13616,0.444444444
2017.11.8,수요일,931,677947,0.0409,0.677419355
2017.11.9,목요일,906,701470.5,0,0.428571429
2017.11.10,금요일,906,635451.3,2.35945,0.238095238
2017.11.11,토요일,921,623592.8,0,1
2017.11.13,월요일,1038,706314.4,0.64044,0.454545455
2017.11.14,화요일,1069,674175.1,0.02657,0.80952381
2017.11.15,수요일,1069,709908.3,0.01725,0.882352941
2017.11.16,목요일,1032,677920.9,0,0.161290323
2017.11.17,금요일,1086,675133.1,0.35227,0.214285714
2017.11.18,토요일,1205,664607.7,0.05718,NA
2017.11.20,월요일,1347,766071.2,0.1098,0.6
2017.11.21,화요일,1246,723755.5,0,0.8
2017.11.22,수요일,1147,688599.7,0.47878,0.764705882
2017.11.23,목요일,1268,617894.5,0.63618,0.777777778
2017.11.24,금요일,1265,697005.8,0.85364,0.375
2017.11.25,토요일,1298,706877,4.63102,NA
2017.11.27,월요일,1224,791016.8,0,0.545454545
2017.11.28,화요일,1169,710055.4,0.11817,1
2017.11.29,수요일,1040,705355.1,0.27456,0.846153846
2017.11.30,목요일,1047,639884.9,0,0.555555556
2017.12.1,금요일,1034,662610.4,0.01725,0.333333333
2017.12.2,토요일,1042,673845.7,0.01725,0.538461538
2017.12.4,월요일,1090,770891.6,0.23938,0.04
2017.12.5,화요일,1239,619758.4,0.32928,0.666666667
2017.12.6,수요일,1233,631987.2,0.78983,0.818181818
2017.12.7,목요일,1245,644020.8,0.73076,1
2017.12.8,금요일,1278,644019.8,0.38769,1
2017.12.9,토요일,1297,646339.9,0.02544,-0.111111111
2017.12.11,월요일,1349,756786.7,0.29374,0.409090909
2017.12.12,화요일,1396,687217.9,0.0132,0.756097561
2017.12.13,수요일,1416,646667.7,0,1
2017.12.14,목요일,1370,655118,0,0.473684211
2017.12.15,금요일,1333,636927,0.02289,0.368421053
2017.12.16,토요일,1303,691740.7,0.50489,NA
2017.12.18,월요일,1300,739337.2,0.48206,0.666666667
2017.12.19,화요일,1259,746186.2,0.04117,NA
2017.12.20,수요일,1249,665634.3,0.91094,0
2017.12.21,목요일,1246,725010.2,0,0.2
2017.12.22,금요일,1225,696796.3,0,0.5
2017.12.23,토요일,1170,706029.2,0,NA
2017.12.25,월요일,1171,744893.4,0.02544,NA
2017.12.26,화요일,1143,687014.9,0.08928,0.636363636
2017.12.27,수요일,1211,632922.6,0,0.80952381
2017.12.28,목요일,1285,659174.5,0,0.6
2017.12.29,금요일,1413,716687,0,0.75
2017.12.30,토요일,1788,712489.5,0.70144,0.357142857
2018.1.2,화요일,1359,223891.4,0,1
2018.1.3,수요일,1271,1164703.9,0,0.75
2018.1.4,목요일,1426,748972.9,0.035156676,0.333333333
2018.1.5,금요일,1402,817481.6,0.064220985,0.777777778
2018.1.6,토요일,1470,764784.4,0,NA
2018.1.8,월요일,1465,909228.2,2.911540561,0.333333333
2018.1.9,화요일,1489,775821.8,1.130156131,NA
2018.1.10,수요일,1457,776491.8,3.523212141,-0.142857143
2018.1.11,목요일,1478,704849.6,1.603603013,1
2018.1.12,금요일,1428,683823.2,0.113047276,0.75
2018.1.13,토요일,1440,586601.7,0.139895185,1
2018.1.15,월요일,1415,756801.2,0.097303199,1
2018.1.16,화요일,1336,760486,9.378698548,0.2
2018.1.17,수요일,1380,735313.2,3.371503439,0.142857143
2018.1.18,목요일,1369,709406.9,0.005186156,1
2018.1.19,금요일,1426,674583.9,0,0.904761905
2018.1.20,토요일,1374,776492.6,0,1
2018.1.22,월요일,1318,981943.4,1.455126105,0.866666667
2018.1.23,화요일,1298,863360.6,0.059351458,NA
2018.1.24,수요일,1292,824526.8,0.079375478,1
2018.1.25,목요일,1284,706388,0,0.777777778
2018.1.26,금요일,1301,699302.9,0.079648433,0.75
2018.1.27,토요일,1605,463121.4,0,0.428571429
2018.1.29,월요일,1560,735858.4,0.19256469,0
2018.1.30,화요일,1821,618485.6,0.300655093,NA
2018.1.31,수요일,1973,698601.1,0.05092259,0.8
2018.2.1,목요일,1919,752787,0,0.230769231
2018.2.2,금요일,1984,774751.6,0,1
2018.2.3,토요일,2066,851685.6,0.454088874,NA
2018.2.5,월요일,2134,1034201.9,0.399727044,0.52
2018.2.6,화요일,2279,889958.7,0.330090621,NA
2018.2.7,수요일,2308,808938.9,0.054765804,1
2018.2.8,목요일,2319,785535,0.075586854,1
2018.2.9,금요일,2116,819674.1,0.004454635,0.272727273
2018.2.10,토요일,2112,847947.6,0.019336172,NA
2018.2.12,월요일,2013,1302729.4,0.418637406,0.5
2018.2.13,화요일,1901,1102448.2,0.063544055,0.538461538
2018.2.14,수요일,1363,1186006,0,1
2018.2.15,목요일,941,694549.8,0.001757834,NA
2018.2.19,월요일,1040,620027.8,0.02285184,0.7
2018.2.20,화요일,1192,707061.9,0,0.666666667
2018.2.21,수요일,1194,684508.5,0,0.826086957
2018.2.22,목요일,1174,752862.5,0.265574844,0.411764706
2018.2.23,금요일,1236,712313.9,1.138595917,0.6
2018.2.24,토요일,1238,717910.6,0.244055028,0.25
2018.2.26,월요일,1312,889622,0,0.8
2018.2.27,화요일,1332,823007.4,0,0.517241379
2018.2.28,수요일,1351,789507.2,31.03183754,1
2018.3.1,목요일,1412,800962.8,0.805633803,0.692307692
2018.3.2,금요일,1414,774857.4,0,0.322033898
2018.3.3,토요일,1395,778155.1,0.035156676,NA
2018.3.5,월요일,1410,935153.9,10.59387488,0.636363636
2018.3.6,화요일,1425,851901.5,0,0.578947368
2018.3.7,수요일,1294,893985.3,6.333529861,0.517241379
2018.3.8,목요일,1292,790733,16.23814827,0.4
2018.3.9,금요일,1227,801924.1,0.103111693,1
2018.3.10,토요일,1135,849494.3,0,0
2018.3.12,월요일,1147,957262.1,0,0.6
2018.3.13,화요일,1164,850068.8,0,0.764705882
2018.3.14,수요일,1150,840595,0.005186156,0.416666667
2018.3.15,목요일,1093,877937.6,37.06567311,0.538461538
2018.3.16,금요일,1088,792804.7,0.582498089,1
2018.3.17,토요일,997,821843.6,0,NA
2018.3.19,월요일,1022,915031.2,15.45082433,1
2018.3.20,화요일,998,844442.4,1.260017469,0.4
2018.3.21,수요일,1065,749209.3,6.369516323,0.636363636
2018.3.22,목요일,1219,644074.4,0.019336172,0.7
2018.3.23,금요일,1173,754677,0,1
2018.3.24,토요일,1142,703979.8,0,-0.333333333
2018.3.26,월요일,1061,1075441,0,0.375
2018.3.27,화요일,995,926423.5,0,NA
2018.3.28,수요일,781,1054551.2,0,0.333333333
2018.3.29,목요일,744,846371.4,0,0.333333333
2018.3.30,금요일,513,944395.1,0,0.5
2018.3.31,토요일,619,807886.4,0,0.75
2018.4.2,월요일,952,749766.7,0,0.789473684
2018.4.3,화요일,773,824023,0.118691997,0
2018.4.4,수요일,638,817955.7,16.47154711,0.36
2018.4.5,목요일,613,748428.1,11.95483131,0.5
2018.4.6,금요일,553,749120.9,16.75116279,0.375
2018.4.7,토요일,764,569197.2,0.440397423,0.777777778
2018.4.9,월요일,809,827958.6,0.008778251,0.739130435
2018.4.10,화요일,770,810451.9,1.913418495,0.5
2018.4.11,수요일,668,809183.7,1.110022928,0.696969697
2018.4.12,목요일,695,748278.1,0,0.538461538
2018.4.13,금요일,561,802233.2,0.003515668,0.636363636
2018.4.14,토요일,551,681926.2,23.52487171,0.913043478
2018.4.16,월요일,663,760908.9,0,0.942731278
2018.4.17,화요일,673,697536,0,0.866666667
2018.4.18,수요일,666,699422.9,0,0.843373494
2018.4.19,목요일,778,664708.3,0,0.823529412
2018.4.20,금요일,728,687066.5,0,0.696428571
2018.4.21,토요일,589,703162.4,0,0.5
2018.4.23,월요일,660,792897.7,53.57284638,0.829787234
2018.4.24,화요일,740,601046.8,9.536663391,0.75
2018.4.25,수요일,698,573908.2,0.18390654,0.890410959
2018.4.26,목요일,750,564895.8,0,0.898876404
2018.4.27,금요일,788,580217,0,0.852631579
2018.4.28,토요일,915,704218.1,0,0.333333333
2018.4.30,월요일,981,902965.2,0.483404302,0.764705882
2018.5.1,화요일,700,735168.8,0.674975434,0.879518072
2018.5.2,수요일,646,738746.7,10.91032864,0.731707317
2018.5.3,목요일,740,578911.4,0.694704662,0.421052632
2018.5.4,금요일,728,694891.7,0,0.571428571
2018.5.5,토요일,705,691196.3,0,0.428571429
2018.5.7,월요일,857,613921.2,13.88123158,0.642857143
2018.5.8,화요일,1188,551281.2,1.125221094,0.523809524
2018.5.9,수요일,1046,589156.8,0.0389453,0.785714286
2018.5.10,목요일,855,723731.9,0,0.6
2018.5.11,금요일,721,694799.4,0.005273501,0.777777778
2018.5.12,토요일,647,712752.1,19.452604,0.666666667
2018.5.14,월요일,711,705575,0,0.619047619
2018.5.15,화요일,707,703308.9,0,0.568627451
2018.5.16,수요일,711,654490.8,10.40747898,0.586956522
2018.5.17,목요일,725,586686.5,27.10117917,0.764705882
2018.5.18,금요일,672,592393.4,10.29514139,0.684210526
2018.5.19,토요일,733,510682.2,0.117338137,0.52
2018.5.21,월요일,955,628019.7,0,0.777777778
2018.5.22,화요일,1161,605919.5,7.784441533,0.860465116
2018.5.23,수요일,1170,591232.1,11.71930342,0.695652174
2018.5.24,목요일,1229,599639.9,0,0.93220339
2018.5.25,금요일,1215,654631.9,0.019336172,0.581395349
2018.5.26,토요일,1170,672206.8,0.100196528,1
2018.5.28,월요일,1060,732398.8,1.221694508,0.590361446
2018.5.29,화요일,1050,753704.4,1.409793646,0.586206897
2018.5.30,수요일,895,643409.3,1.185849984,0.666666667
2018.5.31,목요일,975,599803.7,0,0.925925926
2018.6.1,금요일,939,580561.4,0,0.574468085
2018.6.2,토요일,1107,565976.1,0,0.333333333
2018.6.4,월요일,1148,713607.4,0.007042254,0.315789474
2018.6.5,화요일,1106,669124.4,2.246631728,0.222222222
2018.6.6,수요일,981,622269.3,0,0.428571429
2018.6.7,목요일,952,588914,0,1
2018.6.8,금요일,911,597286.3,0,0.777777778
2018.6.9,토요일,962,541888.5,1.844251556,1
2018.6.11,월요일,1143,643103.2,5.872617098,0.526315789
2018.6.12,화요일,1085,639315.5,0.646566219,0.24137931
2018.6.13,수요일,991,602244.5,0.008778251,1
2018.6.14,목요일,988,578522.4,3.850485861,0.741935484
2018.6.15,금요일,943,606982.7,1.3341522,0.625
2018.6.16,토요일,988,570946.2,0,0.333333333
2018.6.18,월요일,1025,650595.7,0,0.684210526
2018.6.19,화요일,953,625966.9,5.88194126,0.872340426
2018.6.20,수요일,912,654797.1,0.020275139,0.363636364
2018.6.21,목요일,887,565193.6,0,0.652173913
2018.6.22,금요일,887,551687.4,0.012304837,0.615384615
2018.6.23,토요일,1069,545355.2,0.020275139,0.777777778
2018.6.25,월요일,1121,632094.1,0,0.454545455
2018.6.26,화요일,1017,677928.7,33.54558358,0.545454545
2018.6.27,수요일,1383,535053.7,29.39507588,0.461538462
2018.6.28,목요일,1020,607835.2,59.46906868,0.375
2018.6.29,금요일,1083,594668.5,4.656207009,0.777777778
2018.6.30,토요일,994,659301.3,17.29079594,0.2
2018.7.2,월요일,1213,632951.9,40.54552899,0.6
2018.7.3,화요일,1228,554569.1,6.516137133,0.272727273
2018.7.4,수요일,986,553522.5,7.009204062,0.333333333
2018.7.5,목요일,885,625949.3,8.114685009,0.3
2018.7.6,금요일,869,563576.5,5.214717764,0.8
2018.7.7,토요일,976,518803,0.305524621,0.6
2018.7.9,월요일,1008,652588.1,12.42111584,0.666666667
2018.7.10,화요일,1153,596494.1,3.874353095,0.512195122
2018.7.11,수요일,1067,578384.4,4.231924883,1
2018.7.12,목요일,993,601942.2,0.088524948,0.636363636
2018.7.13,금요일,895,612502.3,0.044262474,-0.0769230769
2018.7.14,토요일,907,577775.4,0.022131237,1
2018.7.16,월요일,931,629270.7,0,0.904761905
2018.7.17,화요일,851,657130.5,0,0.692307692
2018.7.18,수요일,912,543596,0,0.679012346
2018.7.19,목요일,897,531302.5,0,0.263157895
2018.7.20,금요일,994,497349.6,0,0.636363636
2018.7.21,토요일,1048,484198.6,0.020962987,1
2018.7.23,월요일,1095,562444.9,0,0.733333333
2018.7.24,화요일,1080,566383.4,0,0.391304348
2018.7.25,수요일,965,570053.8,0,0.75
2018.7.26,목요일,1108,483132.9,0.004454635,0.608695652
2018.7.27,금요일,1145,523339.2,0.038224697,0.666666667
2018.7.28,토요일,1284,475133.6,4.551315646,1
2018.7.30,월요일,1514,532998.5,0.340877825,0.745454545
2018.7.31,화요일,1250,598371.5,0,0.5
2018.8.1,수요일,1243,533385.8,0,0.857142857
2018.8.2,목요일,1326,589330.4,0,0.892473118
2018.8.3,금요일,1573,549129.4,0.355235288,0.6
2018.8.4,토요일,1376,111120.1,0.0389453,NA
2018.8.6,월요일,1504,628443.8,20.07214761,0.791666667
2018.8.7,화요일,1416,597770.1,0.53298395,0.534883721
2018.8.8,수요일,1466,581284.2,1.037504094,0.627906977
2018.8.9,목요일,1376,592084.6,2.437034611,0.404255319
2018.8.10,금요일,1387,566721.9,6.274789824,0.9
2018.8.11,토요일,1491,523658.4,0.602849656,0.428571429
2018.8.13,월요일,1678,622404,1.134599847,0.793103448
2018.8.14,화요일,1567,610999.5,0.050933508,0.870967742
2018.8.15,수요일,1541,613361.8,2.270771918,0.68
2018.8.16,목요일,1413,601712.3,4.086232121,0.764705882
2018.8.17,금요일,1486,520748.8,0.158205044,0.483870968
2018.8.18,토요일,1686,532534.4,0,0.666666667
2018.8.20,월요일,1709,622484,0,0.703703704
2018.8.21,화요일,1911,619203.8,4.416421007,0.571428571
2018.8.22,수요일,2009,597284.1,0.895010372,0.4
2018.8.23,목요일,2349,638896.4,48.58797904,0.433333333
2018.8.24,금요일,2949,519232.1,18.67808713,0.511111111
2018.8.25,토요일,2912,444851.5,1.227732285,0.75
2018.8.27,월요일,2105,705069,36.52945736,0.70212766
2018.8.28,화요일,2172,546154.8,41.23986243,0.72
2018.8.29,수요일,2176,518340.2,25.79760891,0.6
2018.8.30,목요일,2302,490888.1,12.23730757,0.483870968
2018.8.31,금요일,2718,442049.2,28.65841249,0.7
2018.9.1,토요일,2487,533412.7,13.47596899,0.5
2018.9.3,월요일,2388,721575.8,27.8264221,0.56097561
2018.9.4,화요일,2613,660804.1,27.57090294,0.214285714
2018.9.5,수요일,2703,636516.8,0,0.466666667
2018.9.6,목요일,2401,714748.6,1.87457146,0.470588235
2018.9.7,금요일,2239,727818.1,5.939185501,0.5625
2018.9.8,토요일,2331,655428,0.001757834,0.5
2018.9.10,월요일,2440,707425,0.179135277,0.647058824
2018.9.11,화요일,2302,769503.4,0.001757834,0.75
2018.9.12,수요일,2330,719131.5,0.024642428,0.666666667
2018.9.13,목요일,2291,727029.9,7.633595371,0.547169811
2018.9.14,금요일,2357,707613.3,9.370619063,0.616438356
2018.9.15,토요일,2452,716079.2,1.865946064,0.625
2018.9.17,월요일,2437,774804.8,0.088918004,0.616438356
2018.9.18,화요일,2092,885808.9,0,0.666666667
2018.9.19,수요일,2118,866484.5,4.206507261,0.714285714
2018.9.20,목요일,2055,837794.7,16.71275248,0.58490566
2018.9.21,금요일,2389,787333.8,22.40284966,0.913043478
2018.9.22,토요일,2855,670623.5,1.380914947,0.707317073
2018.9.27,목요일,2310,714911.3,0.008778251,0.87755102
2018.9.28,금요일,2178,767536.7,0.021072169,0.577777778
2018.9.29,토요일,2283,718013.8,0.679615679,0.783783784
2018.10.1,월요일,2589,802434.5,0.737569604,0.727272727
2018.10.2,화요일,2590,632164.1,0,0.747126437
2018.10.3,수요일,1907,650355.2,0,0.947368421
2018.10.4,목요일,1866,706653.6,0.569494486,0.743589744
2018.10.5,금요일,1814,646098,63.98985697,0.853658537
2018.10.6,토요일,2345,540646.2,80.83459985,0.461538462
2018.10.8,월요일,2310,542740.2,0,0.662921348
2018.10.9,화요일,1900,660947.5,0.110656185,0.761904762
2018.10.10,수요일,1884,714117.6,2.718069658,0.801801802
2018.10.11,목요일,1847,707506.3,0,0.435897436
2018.10.12,금요일,1685,703279.7,0,0.714285714
2018.10.13,토요일,1518,761205.8,0,0.529411765
2018.10.15,월요일,1505,767216.7,0,0.586206897
2018.10.16,화요일,1459,738593.4,0.495174146,0.395348837
2018.10.17,수요일,1376,708461.7,2.103799541,0.902439024
2018.10.18,목요일,1424,632900.6,5.758052189,0.684210526
2018.10.19,금요일,1517,585480.2,0.033377006,0.672727273
2018.10.20,토요일,1606,594704.6,0,NA
2018.10.22,월요일,1633,694726.7,0.012304837,0.714285714
2018.10.23,화요일,1592,703136.7,2.05159952,0.727272727
2018.10.24,수요일,1563,662551.9,0,0.695652174
2018.10.25,목요일,1520,668997.9,0,0.625
2018.10.26,금요일,1435,639907.6,7.605961349,0.6875
2018.10.27,토요일,1533,593024.9,0.274669724,1
2018.10.29,월요일,1525,695849.9,0.218298941,0.545454545
2018.10.30,화요일,1551,664677.7,0,1
2018.10.31,수요일,1469,699055.8,0.041292718,0.882352941
2018.11.1,목요일,1440,706409,0,0.371428571
2018.11.2,금요일,1416,699836.7,0,0.534883721
2018.11.3,토요일,1188,812835.8,0,1
2018.11.5,월요일,1384,732332.7,0,0.827586207
2018.11.6,화요일,1307,705401.8,0.437176548,0.773584906
2018.11.7,수요일,1330,666479.2,9.391265422,0.618181818
2018.11.8,목요일,1444,589264.7,37.06970193,0.745454545
2018.11.9,금요일,1623,514769.9,0.469232449,0.870967742
2018.11.10,토요일,1774,494245.4,0.022131237,0.333333333
2018.11.12,월요일,1528,813786.4,1.650529534,0.294117647
2018.11.13,화요일,1579,738153.7,0.709302326,0.3
2018.11.14,수요일,1504,721788.8,0.479430069,0.6875
2018.11.15,목요일,1443,731290.5,0,0.586206897
2018.11.16,금요일,1411,758594.3,2.355999563,0.785714286
2018.11.17,토요일,1397,756181.5,0.014084507,0.333333333
2018.11.19,월요일,1351,811675.5,0,0.432835821
2018.11.20,화요일,1324,854057,0.199181133,0.9
2018.11.21,수요일,1292,752361.3,0.855748444,0.757575758
2018.11.22,목요일,1314,687182.5,0,0.789473684
2018.11.23,금요일,1275,742700.4,0,0.644444444
2018.11.24,토요일,1252,761523.9,5.699552353,0.142857143
2018.11.26,월요일,1255,757733.8,0.001757834,0.548387097
2018.11.27,화요일,1276,744564.3,0,0.571428571
2018.11.28,수요일,1214,726608.7,0,0.473684211
2018.11.29,목요일,1161,724535.9,0,1
2018.11.30,금요일,1233,641727.9,0,0.885714286
2018.12.1,토요일,1291,635152.2,0,0.5
2018.12.3,월요일,1490,686136.2,9.548782618,0.475409836
2018.12.4,화요일,1563,671867.5,11.94816028,0.777777778
2018.12.5,수요일,1488,657391.9,0.017556502,0.529411765
2018.12.6,목요일,1386,655291.7,3.489977072,0.5625
2018.12.7,금요일,1370,687217.1,0.084878262,0.466666667
2018.12.8,토요일,1360,706347,0.100436729,0.142857143
2018.12.10,월요일,1550,663986,0,0.535714286
2018.12.11,화요일,1385,702692.1,1.696014849,1
2018.12.12,수요일,1376,685510.1,0.001757834,0.157894737
2018.12.13,목요일,1423,660529.3,0.551861557,0.866666667
2018.12.14,금요일,1445,679029.3,0,0.142857143
2018.12.15,토요일,1351,809071.1,0,1
2018.12.17,월요일,1277,971830.8,0.073490556,0.625
2018.12.18,화요일,1217,833500.7,0,0.282051282
2018.12.19,수요일,1172,770994.3,0.016475598,0
2018.12.20,목요일,1123,785022.9,0.28476908,0.818181818
2018.12.21,금요일,1068,796127.5,0,1
2018.12.22,토요일,1086,714594.8,0.123594279,0
2018.12.24,월요일,1138,878828,0,0.6
2018.12.25,화요일,1215,777592.3,0,0.75
2018.12.26,수요일,1104,841379.8,0.066808604,0.276595745
2018.12.27,목요일,1106,806853.4,0,0.555555556
2018.12.28,금요일,1124,771009.2,0.268140627,0.416666667
2018.12.29,토요일,1149,727330.4,0.061666121,0.8
2018.12.31,월요일,1281,764819.5,0,0.375
2019.1.2,수요일,1223,98788.2,0,0.740740741
2019.1.3,목요일,1499,950901.4,0,0.636363636
2019.1.4,금요일,1495,864180,0.074558778,0.545454545
2019.1.5,토요일,1355,893241.3,0.012426463,NA
2019.1.7,월요일,1255,1086374.6,0,0.8
2019.1.8,화요일,1171,940852.6,0,0.777777778
2019.1.9,수요일,1151,827515,0,0.230769231
2019.1.10,목요일,1059,858796.6,0.0054598,0.892857143
2019.1.11,금요일,1001,802421.7,0.117029621,0.794117647
2019.1.12,토요일,935,764431.8,1.698204149,NA
2019.1.14,월요일,1005,900552.2,0,0.529411765
2019.1.15,화요일,1054,774629.9,0.034884921,0.555555556
2019.1.16,수요일,1065,759053,0.037898648,0.808510638
2019.1.17,목요일,1029,715956.8,0.018949324,0.555555556
2019.1.18,금요일,959,846353.6,0,0.625
2019.1.19,토요일,911,822638.4,0.384477242,0.714285714
2019.1.21,월요일,960,916634.2,0.008803798,0.272727273
2019.1.22,화요일,964,811420.1,0,0.44
2019.1.23,수요일,944,849904.9,0,0.666666667
2019.1.24,목요일,979,835228.1,0,0.787878788
2019.1.25,금요일,975,846322.9,0.077221591,0.681818182
2019.1.26,토요일,972,830189,0.008803798,0.538461538
2019.1.28,월요일,1009,988503.7,0.138177314,0.739130435
2019.1.29,화요일,1039,914897,0,0.50877193
2019.1.30,수요일,1097,840309.4,0.003106616,0.6
2019.1.31,목요일,1180,931124.3,6.962111673,0.880597015
2019.2.1,금요일,1275,884350,0.018949324,0.888888889
2019.2.2,토요일,1205,1001265.2,0.057859428,0.5
2019.2.4,월요일,683,658768.7,0,0.625
2019.2.7,목요일,1282,32213,0.819702756,0.692307692
2019.2.8,금요일,917,761298.8,0,0.933333333
2019.2.9,토요일,1026,746692.5,0.003106616,0.6
2019.2.11,월요일,1014,791413.9,0,0.5
2019.2.12,화요일,989,806475.1,0,0.672413793
2019.2.13,수요일,921,838167.9,0,0.657894737
2019.2.14,목요일,946,731866.5,0.025028383,0.719512195
2019.2.15,금요일,942,790526.4,0.554567035,0.678571429
2019.2.16,토요일,966,830880,0.050490247,1
2019.2.18,월요일,1080,705747.4,0.247311384,0.616161616
2019.2.19,화요일,975,829780.6,17.24826091,0.613793103
2019.2.20,수요일,1016,749364.2,0.01407782,0.701754386
2019.2.21,목요일,966,773690,0,0.791666667
2019.2.22,금요일,941,716670.4,0.049705852,0.555555556
2019.2.23,토요일,852,831594.5,0.008803798,0.391304348
2019.2.25,월요일,806,908411.3,0,0.681818182
2019.2.26,화요일,831,835415.2,0,0.682242991
2019.2.27,수요일,896,810029.6,0.757694292,0.8
2019.2.28,목요일,852,789132.4,0.025998555,0.5
2019.3.1,금요일,862,738777.4,0,0.555555556
2019.3.2,토요일,819,766502.2,0.037279389,1
2019.3.4,월요일,778,970945.7,0.048147384,0.761904762
2019.3.5,화요일,784,827177.3,0,0.729166667
2019.3.6,수요일,761,826404.1,1.987160698,0.421052632
2019.3.7,목요일,767,787195.3,0.55010837,0.725
2019.3.8,금요일,779,734108.1,0,0.591836735
2019.3.9,토요일,705,808821.8,1.03875529,0.666666667
2019.3.11,월요일,746,885218.9,1.90452059,0.555555556
2019.3.12,화요일,772,828499.8,0.60977397,0.47826087
2019.3.13,수요일,820,695324.2,0.013664981,0.684210526
2019.3.14,목요일,805,712792.2,0.008803798,0.739130435
2019.3.15,금요일,828,727564.7,2.99673857,0.470588235
2019.3.16,토요일,750,826581.3,0.087532253,0.714285714
2019.3.18,월요일,682,994133.3,0.164650635,0.741935484
2019.3.19,화요일,652,804552,0,0.9
2019.3.20,수요일,621,803292.4,20.29547941,0.6
2019.3.21,목요일,591,791026.2,2.261285994,0.474452555
2019.3.22,금요일,595,737545.8,0,0.47826087
2019.3.23,토요일,599,687825.3,1.155599133,0.6
2019.3.25,월요일,638,850607.4,0,0.842696629
2019.3.26,화요일,632,759618.2,0,0.882352941
2019.3.27,수요일,600,777681.4,0.167272164,0.647058824
